essay_id	essay_set	essay	essay_score	Age	CEFR level of test	Coherence/Cohesion	Gender	Grammatical accuracy	Mother tongue	Orthography	Overall CEFR rating	Sociolinguistic appropriateness	Test language	Vocabulary control	Vocabulary range
PHA1110019	write an essay: Clothes make the man - ID: B2PS0201_saty	"Není nic nového, že šaty dělají člověka. Známe pohadku s některým králem, který se svlekne a potom lide už nevěří v tom, že je král, protože chybí královský oblek. 
Oblek má ruzné funkci: Zachrána počasí je zakladní funkce. Ale stále má jinou funkci: ukázat, kdo jsem a to zaleži na to, jini lide myslí o tom. Dnes značky hrají důležity role v nasí společnosti. 
Často je to mozné poznat, co někdo dělat, jaké je jeji povolání nebo profese. Normální manažér nenosí oblek punku a naopak. Člověk chce, aby ostatni viděli a vědeli, s kým maji stysk. Proto je to také špatně říct, že existuje nekonformístný oblek. 
Kdybych mohl ríct, jaký je nejdůležitejši část obleku, řekl bych: boty . V nemčině máme sloveso ""auf treten"", to známená buď druh, jako chodím na země a také známená, jak výpadá nekoho. A od italů víme, že vybíráji pozorně svoje boty. 
Na konec mužeme říct, že král se zase obvleknul, aby mohl vypadat co chtěl být. A lide konečně mohli věřit v tom, že král je král a žebrák je žebrák."	3	4049	B2	B2	male	B1	German	B2	B1	0	Czech	B1	B2
PHA1111003B	describe a photo: swimming in the sea - ID: A2PS0202_more	Na fotografii vidím muže a ditě. Myslím, že jsou tatínek a jeho dcera nebo syn. Jsou ve vodě. Myslím, že jsou na moře, přijeli tam odpočívat. Baví se a hrajou spolu. Na sobě mají jenom  plavky. Také tatínek nosí tmavé BrylE a nějakou čepice. Cítí se skvěle, jsou opravdu šťastní. Nevím co říkají, ale je možné, že tatínek dělá legrace z jeho ditěte a naopák. Ročním období může být buďto leto, nebo začátek podzimu.	2	1519	A2	A2	female	A2	Russian	B1	A2	0	Czech	A2	A2
PHA0509021	write an essay: Everywhere well but at home the best - ID: B2PS0200_doma	"Ráda cestuju, ráda poznám nové zemy, nové lide, novou kulturu. A když cestuju, citím se dobře, i ve země, která není vůbec podobná moje země. Už jsem cestovala do Ghany (v Africe) a neměla jsem žádný problem. Lidi byli na mě moc hodný. Mně pomohli když jsem potrebovala pomoct.
Ale když se vratím domu, citim se lepší. Všechno a všichny znám nám. Vím jak mám mluvit a být. Mám tam kamarady a rodinu. A to je jasně že budou tam pořad pro mě.
Taky mám rada být doma, když můžu vymyslet na přiští cestu, nebo se podívat na fotky a se vzpomínat jak byla poslední cesta.
Ve cizí země, musím pořad dát pozor na jak mluvím, jak se obleknu, atd. To není velký problem, ale doma můžu mluvit a se obleknout jak obvikle. Ve cizí země musím taky dat pozor na co jím, abych nebyla nemocná. Doma, moje rodiče vaří co rada jím, protože mě nevidí hodně a chtějí abych měla radost.
Myslím že, kdybych zustala doma a necestovala, nebylo by tolik dobrý doma. Pamatuju si když  jsem byla malá a  musila jsem uklízet, umýt nadobi, atd. Teď moje rodiče jsou tolik sťastný mě vídět, že nepoprosí na níc."	3	2029	B2	B1	female	A2	French	B2	B1	0	Czech	B2	B1
KYJ0611006B	describe a photo: swimming in the sea - ID: A2PS0202_more	"Na te fotografie jsou otec a jeho syn, kteří odpočivaji na moře v Krymu.
Prijedlí jsou, protože otec maji dovolenu a chtel navštěvovat svého bratra, jaky pracuje tady už dlouho. Na sobě otec a syn maji někí mořskí šaty.
Je velmi veseli, protože syn prvně jě na moři. Syn smají se a hovoří jak mu je bodře. 
Obdobi je pěty roční."	2	2029	A2	A2	female	A2	Other	A2	A2	0	Czech	A1	A1
0723	answer to the email of Alena - ID: 1_Alena	"19.07.2007
Ahoj Aleno.
Děkuji Ti mnohokrát za Tvůj dopis. Už jsem dostal ho minulý týden. Píšu ti teprve dnes, protože jsem neměl čas v minulých dnech. Pracuju na mou diplomovou práci.  Tato práce je těžká a jsem po dlouhé době v knihově. Doufám, že skončit studium v letě. Potom  chtěl bych navštívit češtině letní školi, že  se učím lepší  Tvou jazyku. Znáš dobrý prázdninový  kurz? A ho není drahý. Teším se na  Tvou návštěvu v Dražďanech. V Pátek 13. 13. dubna mám moc čas  pro tebe. Mám volno célý den. Kdy přijdeš na nádraží? Dojdu  pro tebe a pak půjdeme domů k mne.
Už je pozdě a musím končit.
Srdečně tě zdravím
David"	2	not reported	B1	A2	male	B1	German	B1	A2	B1	Czech	B1	A2
PHA0411053	write an essay: No pain no gain - ID: B2PS0202_kolace	"Už od doby, když lidé jsou malé, a nezabyvají se o tom složitém systému ve společnosti, a o tom, jak fungují -ambiguous-, ještě od té doby většina budoucích malířů, profesorů, atd, začiná rozumět mnohým moudrým věcím a pravidlům, o -unreadable- pravidla použivat.
Napřiklad, věta ""Bez práce nejsou koláče"". Ja myslím, že neexistuje takový jazyk, ve kterém by věta s podobným smyslem nevyskytovala. Podle mého názoru, je to nejdůležitější, a, možná, i hlavní pravda v životě. Jednoduchý příklad – první své kroky děláme, první slova řikáme – jenom díky tomu, že pořad se to snažíme udělat, taky pracujeme, cvičíme, bez toho by nam nic nevyšlo. I ve škole, i na univerzitě, až do konce svého života, vždycky víme: abychom mohli něco dostat, něčeho dosáhnout, musíme pracovat. Jak fyzicky, tak intelektuálně.
Ta práce v každém smyslu toho slova - fyzická a moralní není jenom podminkou našého vlastního úspěchu. Celý život, všechny procesy a jevy kolem nás, a dokonce i my v současné podobě – to všechno je výsledkem jenom práce: práce buňek, molekul, a takových malých organismů, kterých vůbec netušíme. Já myslím, že líde pochopili už dávno, (dosáhnouti) že práce není jenom prostředkém pro dosážeení cílů, a hraje větší rolu. A proto, aby mohli vysvětlit to pravidlo života dětem, vymysleli různé národy takové jednoduché věty."	4	1519	B2	B2	female	B2	Other	B2	B2	0	Czech	B2	C1
0906	answer to the email of Jana - ID: 2_Jana	"Drážďany, 10. 02. 09 
Ahoj Jano!
Moc Ti děkuju za hezký email. Mám se moc dobře a myslím, že  dostaneš dobrou  známku ze zkoušky. Moc jsem se těšila, že pojedete do Itálie! To určitě bude fajn! 
Také bych chtěla děkovat za pozvání. Ráda půjdu do Prahy, abych vás navštívila. Už  
Teď také mám zkoušky a to znamená hodně práce. Ale doufám, že končim ten semestr úspěšně. Poslední semestr nebyl tak dobrý, pamatuješ si? 
V březnu budu mít vic času a chtěla bych zůstat u vás celý víkend, abych si prohlédla celé město. 
Jak můžu se dostat do vášého bytu? Kde přesně bydlite?  Jakou linkou se tam dostanu? Kolik jizdenka stojí? A nejdůležitější otázka: co si přeješ k narozeninám? Můžu přinést něco z Německa? 
Přeju Ti a Davidovi krásnou cestu a těším se na náše setkání v Praze! 
Měj se hezky! Sabine"	3	not reported	B1	B1	male	B1	German	B2	B1	B1	Czech	B1	B1
PHA0411045	write an essay: A friend in need is a friend indeed - ID: B2PS0202_pritel	"Tvrzeni „v nouzi poznáš přítele"" je stáre jak svět a slyšime je velmi často. Je to oblibene přislovi moje babičky. Podle mého názoru je také pravdive a překonala jsem se o tom několikrat za život. Vzhledem k tomu, že hned po maturitě jsem se odstěhovala do jiného města, mam velmi často problem s bydlenim. Sice už jsem si zvykla na časte stěhovaní a ma to také svoje kladné stranky, je to velmi otravujici. Občas se také stavalo, že musela jsem se odstěhovat ze dne na den a pravě v takové situaci jsem poznala opravdového přitele. Pamatuji si takovou udalost, ktera měla misto před rokem v mém pronajatem bytě. Ráno přišel majitel a oznamil mi, že celem baraku je havarie a měla bych se odstěhovat, protože elektřina nebude funkční nejbližši 3 měsice. Pravě v tom okamžiku mi pomohla Káťa, kamaradka ze školy, ktera mi nabidla, že mužu u ni zůstat až si něco najdu. Mužu řict, že svoji nabidkou mi doslova zachranila život.
Teď mam už kde bydlet a s Káťou jsme nejlepši kamaradky. Doufam, že jednou bud-ambiguous- moct ji za vše poděkovat."	3	2029	B2	B2	female	B2	Polish	B1	B1	0	Czech	B1	B2
PHA0510031	write an essay: Clothes make the man - ID: B2PS0201_saty	"Šaty dělají člověka
Většína lidí,když člověka pozorujou, hnet mají o něm určity nazor, aniž by ho poznalí hlouběj. Myslím sí, že hodně lidí oceňujé neznamích lidí podle tého jak vypádají, jaké mají šaty, oblečení a podobne.
Proto take je duležite aby jsme o sebe dokazalí o sebe postarat, a oblec se podle vlastnícho stylu a finánčních možností. Neznámena to že mamy se všem lidém libít protože je to nereálna předstáva. dé vlastně o to at libímy se samí sobě. Znam hodně lidí, kteří podle mě nemaji hezké oblečení i kdy oní jsou přesvjedčení, že ano.
Mímo to líde tí jsou upřímní, přatelsčí, a dokažu se z níma pobavít na vše temata. Proto mam na ně jiny nazor než na jejích styl. V podstate si myslím, že i když se tak řika, že „šaty dělaji člověka"" je nutne abyIjsme toho člověka nejdřív hlouběj poznalí a pak vytvořilí o něm určit nazor."	3	2029	B2	B2	female	B1	Polish	B1	B1	0	Czech	B2	B2
0602	answer to the email of Alena - ID: 1_Alena	"Ahoj Aleno,
těší mě, že jsi mě napsala, a chci odpovědět hned.
Jo, už pracuju na diplomce, tak bohužel nemám čas na dovolenou; ale jsem ráda, že bylo to tak  krasné v tvých  prázdniny.
Ale samozřejmě pro tebe  budu mít čas! Těší mě, že přijedeš do Drážďan. Musíš mě návštívit; zvám tě na tato odpoledne. Bychom  si mohly prohližet  ženskou kostel, nebo chceš jenom  odpočívat a vypravovat?
Ještě musím vědět kdy přijedeš na nádraží (hlavní nádraží?), abych  pro tebe mohla dojít.
A přirozeně  ti přeju všechno nejlepší na ten pohovor.
To je opravdu zajímavý, ten inzerát! Chtěla bychom to dělat moc ráda. Moje čeština taky potřebuje trochu zlepšení (jak můžeš číst... ;-)). Kolik stojí kurz, a kdy bude? Nejlépě mě posíláš ten inzerát, prosím, můžeš?
Jinak nemám nic nového. Těším se na tebe, a snad si budeme vidět častějí!
Měj se hezký,
Dana."	2	not reported	B1	B1	male	B1	German	B1	A2	A2	Czech	A2	B1
PHA1111002A	answering on a birthday invitation - ID: A2PS0102_oslava	"Milý Martine,
 dekují za e-mail a za pozvaní. Rada pujdu na oslavu tvých narozenin. 
Ale mamotazky. Napiš mi prosím, kde bude oslava a kdy oslava začíná. Kdo bude dalšmíhostmí?
Teším se na odpověd
S přitelskímpozdravem
Eva."	2	1519	A2	A2	female	B1	Russian	B1	A2	A2	Czech	A2	A2
0824	answer to the email of Alena - ID: 1_Alena	"18. července 2008
Ahoj Aleno!
Těším se mockrat za tvůj návštěvu.
Když budeš v Drážďanech můžeš navštěvovat mně. Kdy přijedeš?  Půjdu pro tebe na nadraži.
Já ještě studuju v Drážďanech. Nepracuju na diplomce letos. Ale bude psát hodně zkousky.
Mimo to plánuju dovolenou. Pojedu vlakem do Chorvatsko s přáteli. Tam budu odpočivat, koupat se a putovat.
Kdy bude prázdninové kurzy češtiny?
To je velmi  zajímavy. Chtěl  bych návstěvovat ho moc rád. Kolik stojí?
Těšil bych se,  mi mohla  posilat inzerát.
. Potom budu mít všechno, co potřebuju.
 Děkuji Ti mockrát.
Bylo by hezky,  kdyby to klape.
Doufám že se setkame v 13. dubna.
Už se těším.
Zatím ahoj!
Martin"	2	not reported	B1	B1	male	B1	German	B1	A2	A2	Czech	A2	B1
PHA0209034	write an essay: The school is the basis of the life - ID: B2PS0200_skola	"Škola - základ života
Neráda vzpomínám na mé školstvi. Vyrustala jsem v době, kdy nebyla demokracie. Necítím se přípravená pro život v 21. století. Ale přesto jsem se naučíla spouta věci v praxi. Každy člověk  vý vyznám  školy, ale od určitě době musí si zvýknout zvladat všechno sám. A ta samostatnost se dobývá predevším ve škole. Žací mají různé možnosti, víc svobody, víc technické vybavění. Globalizace víc a víc ovl-ambiguous-vnjuje život v 21. století,  ekzistujou volny trhy, takže i konkurence stoupa, a všéchno možné. Myslým, že škola v dnešní době moc pomáhažakům, aby lepé zvládly podminký  modernícho života.
Škola musí naučít děti na takové zakladní věc-ambiguous- jako jsou socializace, dialog, tolerantnost, samostátnost, cílevědomost, važít si svobodu těm ostatným, ale i bojovat o své pravo. Mám osmileteho syna, který  chodí do české školy, je ve 2. třídě. Takže mohu sí troufnout tvrdít, že mám nejaké zkušenosti a zajem o vzdělání. Musím ríct, že podle mých nazorů, česká škola je zatím připravenejší než bulharská. Je ekonomický samostatnejší, má možnost používát státní a evropské granty, technicky je líp vybavená, učitele jsou motivovanejší. Jsem ráda, že muj syn má takovou možnost. Naučil se nezbytné věci, je samostatný, disciplinovaný, dodržuje slovo a pravidla, vi rozdil mezí dobré věcí a špatné rozhodování, muže nest odpovědnost pro své činy. Naučíl se hajít sve pravo a svobodu Takže, škola, musím na závěr r-ambiguous-ct, že učí v dnešní době na zakladní a mravní pravidla nejen pro život v 21. století. Škola je univerzalní učitel pro života, a to vím jak z vlastní zkušenosti tak  vidím každý den v činy mého sýna."	3	3039	B2	B2	female	B1	Other	B1	B1	0	Czech	B1	B2
PHA0811020	write an essay: No pain no gain - ID: B2PS0202_kolace	"Bez práce nejsou koláče
V součásně, každý z nás musí pracovat. A proto, vyberu tuto tématu přísloví ""Bez práce nejsou koláče.
""Bez práce nejsou koláče"" má dva význam. První, samozřejmě, dříve musíme vařit pak mužeme jíst. Ale na druhou stránky, mužeme tady rozumět, nemužeme mít nebo vybrat něco zdarma bez práce. Každý den, musíme přijít do práce, pracujeme nebo učíme a na konci měsíce budeme mít penize nebo platu. A nebo jiné věci, nyní, mužeme mít televizi nebo nové auto. ale nic nemusíme dělat? Domnívám se ne. To je pro člověka? Ale, také pro tvor, hmyz nebo dobytek. Musejí pracovat pro jídlo nebo trávy kazdý den  (V: myslím že) kdy nepracujeme tak co bude dál? Myslím, že budeme se stát krádeže nebo budeme umřít. Lidé bude neexistovat. Dokonce, přísloví ""Bez práce nejsou koláče"" Je správně. To je správně pro človeka?, pro hmyz? pro tvor? Myslím že pro všechny. Z přísloví, myslím že budu pracovat pilnější od teď."	3	2029	B2	B1	male	A2	Other	B1	B1	0	Czech	B1	B2
VAR0910010	write an essay: Clothes make the man - ID: B2PS0201_saty	"Šaty dělaji člověka, je to pravda, anebo ne? Je to jako v písničce od Voskovce a Wericha, že ,,je to pravda odvěka""? Na jedne straně si myslím, že ano. Přece už v době, kdy se človek ještě podobal opici to první odění z něj udelalo človeka. Pak podle oblečení se stalo možne rozlišit chudého od bohatého, pána od otroka. Ješte pozdějí se objevíly uniformy. Specialní uniformy pro vojáky, pro kuchaře, pro Katy, pro jeptišky, pro břeholníky, pro studenty, pro panovníky atd. Ješte před několika lety bylo možno říct podle spůsobu oblékání kdo je kdo, čím se zabývá, jake má společenské postavení. Také barvy oblečení říkaly o svých majítelech. Látky, ze kterých se oblečení vyrábělo mohly být drahé,"	4	2029	B2	B2	male	B2	Polish	B1	B2	0	Czech	B2	B2
PHA1110004A	write an email to a hotel - ID: A2PS0101_hotel	"Dobrý den!
Chtěla bych zarezervat pokoj na 2 osoby v hotelu. Kolik ten pokoj stojí?
Je nějaká restaurace v hotelu nebo blízko neho? Můzeme snídat tam?
Je nějaké parkovište vedle hotelu? Chtěli bysme přijet autem.
Je blízko hotelu nějaká dobrá lyžařská škola?"	2	1519	A2	A2	female	A2	Russian	B1	A2	A2	Czech	B1	A2
