essay_id	essay_set	essay	essay_score	Age	CEFR level of test	Coherence/Cohesion	Gender	Grammatical accuracy	Mother tongue	Orthography	Overall CEFR rating	Sociolinguistic appropriateness	Test language	Vocabulary control	Vocabulary range
1365_0100231	help a friend who is looking for work after school-leaving exam - ID: 1365_040501	"Città X, 17. giugno 2011 
Caro Francesco,
Grazie della tua lettera! Come stai? Io sto bene. Sarebbe bello che hai la tua maturità linguistica! Sono gelosa l'avendo con il massimo dei voti! 
La mia situazione professionale non è bene. Vado a scuola ma non ho tempo per lavorare per avere molti soldi. Dopo la scuola vorrei iscrivermi all'Università per studiare l'italiano. Studiando l'italiano ho visitato l'Università a Città Y con i miei amici l'ultimo periodo. Sono anche stata in Italia per due settimane in Città Z nella regione X. 
Penso che abbia delle idea per te. Nella mia città c'è un hotel il quale cercha un'assistente del manager per i turisti italiani. Potrebbe essere un lavoro per te? 
Puoi darmi il tuo curriculum. Spero che ho potuto aiutarti. 
Tanti saluti e un abbracio, 
Maria"	3	17	B1	B1	female	B1	German	C1	B1	B1	Italian	B1	B1
1365_0100263	help a friend who is looking for work after school-leaving exam - ID: 1365_040501	"Città X, 25.01.2011 
Caro Francesco, 
Complimenti! Sono tanto contento del tuo successo! Lo so che quel esame che hai superato cosi bene era una cosa seria. Sei bravissimo! 
Anch'io ho appena fatto un esame il giovedi scorso. Mi sono finalmente laureato e come tu, sto adesso pensando a che cosa fare successivamente. Ho pensato di andare all'estero per continuare i miei studi, per fare dottorato. Danimarca mi sembra un paese in cui potrei farlo. In Paese X non ci sono tante aziende dove si può lavorare dopo esserci laureato in biotecnologia. 
Ma a te suggerirei di andare per un po' di tempo a vacanza, prima di cominciare a lavorare. Se vuoi oviamente ti aiuterà con trovare qualche lavoro per periodo estivo. Nella mia città ci sono tante possibilità. Se venissi qui potresti anche cercare qualche corso di laurea all'Università di Città X. 
Non vedo l'ora di vederti. 
Tanti saluti, 
Michele"	3	25	B1	B2	male	B2	Polish	C1	B1	B2	Italian	B2	B2
1365_0100065	answer to an wedding invitation - ID: 1365_020300	"Cari Stefano e Beatrice
Grazie per la vostra lettera. Mi sono contenta all'invito per il vostro matrimonio e ringraziarlo
Miei congratulazioni. Che sorpressa!
Certamente vengo. Vado con Michele. Che cosa potete regolarvi perchè accontentarvi? Dove partirete per il vostro viaggio di nozze?
In attesa della vostra risposta il più presto possibile.
Vi saluto
Maria"	2	28	B1	A2	female	A2	Polish	B1	A2	A2	Italian	A2	A2
1365_0100148	inform oneself about language course - ID: 1365_050401	"Boungiorno. Ho visto il vostro annuncio che mi piace tantissimo. Sono una madre di due figli e i corsi offerti hanno luogo durante un periodo in cui il mio marito si può occupare di loro. Vorrei frequentare un corso estivo al mare perchè si può combinare con le vacanze della famiglia. Mentre frequento il corso i figli e il marito possono approfittare delle spiagge. La sera possiamo uscire insieme oppure con
altre famiglie. Preferisco prenotare un appartamento con altri studenti. Penso che sia molto interessante fare conoscenza con diverse culture. Anche per i bambini sarebbe aventaggioso conoscere una vita diversa. Potreste darmi i prezzi dell'alloggio e del corso. I bambini hanno dieci e quattro anni. Non vedo l'ora!
Grazie per le Sue informazione.
Cordiali saluti, Maria"	3	34	B1	B1	female	B1	German	C1	B1	A2	Italian	B2	B1
1385_0000100	reschedule an appointment - ID: 1385_020100	"Caro Daniele
Come stai?
è una settimana orribile. In ufficio c'è molto lavoro e giovedi pomeriggio non posso incontrare.
Non ho tempo, pu-unreadable-troppo
Andiamo a cena sabatosera? Che ne dici di ristorante tailandese?
Ti bacio
Tuo Maria"	2	30	A1	A2	female	A2	Polish	B1	A2	A2	Italian	B1	A2
1365_0100169	answer to an wedding invitation - ID: 1365_020300	"Beatrice Russo 
Via San Marco, 56
20138 Milano 
Città X, 14.5.11
Cara Beatrice, 
Come stai? 
Ho ricevuto il vostro invito - mille grazie! Mi piacerebbe molto andare al ristorante von voi e i vostri parenti ed amici. Ma io non posso andare perché non vuole lasciare  mia bambina a casa e la baby-sitter non ha tempo per occuparla. Scusami, per favore! Ma certo visiterò la cerimonia! Sarò nella chiesa alle 17.00. Forse avrei bisgona di aiuto. Dimmi, cosa posso regalare? Hai una idea? Perché non vorrei realarti qualcosa che di non hai bisogno. 
Beatrice, tanti auguri per voi!
A presto, un grande abbraccio, 
La tua amica Maria"	3	19	B1	A2	female	B1	German	C2	B1	B1	Italian	B1	B1
1385_0001121	reschedule an appointment - ID: 1385_020100	"Caro Daniele!
Come stai? Io sto bene.
Nel mio ufficio c'è molto lavoro e giovedi pomeriggio non posso andare al ristorante insieme con te. Forse andiamo a cena sabato sera? Sabato il mio ufficio non lavora e ho il tempo libero.
Hai voglia di andare a cena al ristorante tailandese? Mi piace la cucina tailandese. Scrivimi presto, che cosa faremo?
Ciao"	2	46	A1	A2	female	A2	Polish	B1	A2	A2	Italian	B1	B1
1325_1001130	help someone who has problems with chats - ID: 1325_040300-2	"Caro Giorgio,                                               22.01.2012 
io conosco la sua problema. In dicembre andavo anch'io sulle chat, per conoscere nuova gente e anche ciacchierare, ma io non vivevo per questi ragazzi, e non dedicavo ogni giorno. La conoscenza con queste persone è buona, ma non è possibile dimenticare gli amici veri. Perchè hai detto basta, e hai cancellato dal cellulare tutti i numeri , e perchè hai rotto i contatti con tutti? Secondo me queste persone ti amano, e non capiscono, che è successo. Secondo me rispondi per i tuoi amici, racconta la verità! Non litiga con tutti! Secondo me i tuoi amici perdonano e non ti chiedono più perchè non ti faccio più sentire. Andate al ristorante o al cinema, o divertarsi! Invece andavo anche sulle chat, perchè è possibile conoscere nuova gente gentile.  
Ti baccio, aspetto la tua risposta 
Maria Rossi
Strada Maggiore numero 2
 Città X 1234"	3	25	B2	B1	female	B1	Hungarian	C1	B1	B1	Italian	B2	B2
1395_0001071	contact a friend after a long time - ID: 1395_020300	"Città X, il 18 giugno 2011 
Caro Marco, 
Al lavoro tutto va bene. Oggi abbiamo una riunione interessante. L'anno scorso siamo andati a Sardegna. È una isola mervegliosa. Propongo di incontrarci in ottobre. 
Tanti saluti
 Michele"	2	60	A2	A2	male	A2	German	B1	A2	A2	Italian	B1	B1
1395_0001126	inform friends about language course - ID: 1395_010300	"Cari amici
Sono a Città X per frequentare un corso d'italiano. La mia insegnante si ciama Giada, fa la letioni molto interessante. 
Siamo solo in due. L'altro è inglese e io svizzero tedesco. Per parlare insieme è molto difficile per tutte è due. Ci vediamo dopo il corso  il fine prossimo settimana.
Cari saluti Michele"	2	51	A2	A2	male	A2	German	A2	A2	A2	Italian	A2	A2
1325_9000090	apply for internship in company - ID: 1325_020400-1	"Maria Rossi
Strada Maggiore 65
D-12345 Città X
11.Maggio 2010
Valtour
viaggi e vacanze
Via F.Redi 3
Sinalunga (SI)
Italia
Spettabile Direzione del personale,
mi chiamo Maria Rossi, ho 18 anni e abito in Città X. Al momento frequento il liceo in Città Y e quest anno finirà la scuola con la maturità.
Vi scrivo perché mi interessa molto per la possibilità di fare uno stage presso la vostra ditta.
Mentre il mio tempo libero organizzo spesso vacanze estive per i ragazzi i miei amici. Mi interessa anche la natura, viaggiare e incontrare con i miei amici e con nuove persone.
Desidero fare uno stage presso Valtour perché vorrei  migliorare la  mia conoscenza della lingua italiane (ho avuto italiano per cinque anni nella scuola) e fare molte nuove esperienze. Per esempio come si organizza una vacanza per gruppi di 200 persone o solo una vacanza speziale per una famiglia.
Potrebbe anche operare come guida perché parlo anche  tedesco,  inglese e  francese.
Ho tempo durante tutto il Maggio fin a Ottobre e posso  cominciare subito a lavorare.
Porgo i miei distinti saluti in attesa di una vostra risposta.
Maria Rossi"	3	19	B2	B1	female	B1	German	C1	B1	B1	Italian	B2	B1
1365_0100196	inform oneself about language course - ID: 1365_050401	"il 28 maggio 2011
Egregio Signor,
ho deciso di rispondere all'anuncio, perchè si trovano un buon corso in Italia è non facile di solo. Mi piace se danno diversi diplant, e ne posso scegliere. E a secondo me, meglio rivolgermi con un organizzatore chi puó offrire molti possibilitá e programmi interessanti, mentre studio tutto il giorno. Ho deciso il corso individuale, perchè mi serve se meglio il rapporto tra le insegnante e me, che piú importanti qui.
Mi piace fare consigliare un alloggio buono, (e non troppo costoso) ma se tutto è a posto, e anche ancora camere libere, mi desidero una camera singola in hotel.
Ho domande: Quando euro dell'aloggio per una sera? I prezzi comprendi la prima colazione?
(I) Cordiali saluti,
Maria Rossi"	2	24	B1	A2	female	A2	Hungarian	C1	A2	A2	Italian	B1	B1
1325_1001159	apply for internship in fashion sector - ID: 1325_020401-1	"Strada Maggiore 46
                                                             Città X
ALI - Agenzia Lavoro Interinale 
Via Dante Alighieri 40
I - 42010 Reggio Emilia 
Italia   
                                                             Città X, il 03 marzo 2012
Egregio Direttore, 
ho letto il Suo annuncio su Internet e sto cercando un lavoro come questo. Ho frequentato l'università economiche e sempre volevo lavorare per un'azienda di abbigliamento. Sono una ragazza aggettivo di nazionalità X , ma studio italiano da 10 anni. Mi piace lavorare con uomini per questo potrei tenere i contatti con clienti. Se mi segliesse, muoverei a Regio Emiliano. Ho già lavorato per un'azienda come il suo e mi è piaciuta molto perchè potevo fare che mi piace. Ho avuto colleghi carini e il posto di lavoro era bellissimo. Ma questa azienda era in Città X. Può informarmi della data d'iniziato? Perché ci volevo viaggiare solo all'estate ma se non è possibile posso risolvere per andare più presto. 
E vorrei chiederle altre domande. Può dirmi l'orario di lavoro? Quando devo iniziare a lavorare e quando posso finirlo. E può dirmi qualcosa della retribuzione? 
Ho allegato il mio curriculum vitae. 
In attesa della Sua gentile risposta, porgo distinti saluti. 
             Maria Rossi"	3	18	B2	B1	female	B2	Hungarian	C2	B1	B1	Italian	B2	B2
1385_0001199	reschedule an appointment - ID: 1385_020100	"Caro Daniele,
Mi dispiace ma e una settimana orribile.  
In ufficio c'è molto lavoro e giovedì pomeriggio non posso incontrarmi con te perché il mio capo ha organizzato una riunione per questo giorno.  
Ma ho tempo sabato. Andiamo a cena sabato sera! 
Hai voglia di andare in un ristorante tailandese? Come stai Daniele? Tu hai molto lavoro come me? 
Presto 
   Michele"	2	33	A1	A2	male	A2	German	B1	A2	A1	Italian	A2	A2
1325_1001120	apply for internship in fashion sector - ID: 1325_020401-1	"14.01.2012, Città X 
A chi di potenza, 
Vorrei sottoporre alla Vostra cortese attenzione ad un'eventuale assunzione presso la Vostra azienda come come  un stagista. 
Ho studiato e ho terminato gli studi del marketing all'università a Città Y e quindi ho partecipato a due corsi informatici e perciò posso utilizzare molti programmi informatici, come pacchetto del  Office. 
Mi ritengo di possedere tutti i requisiti richiesti presentati nel Vostro annuncio. I miei punti di forza sono benissime abilita interpersonali e senza problemi potrei convincere i possibili clienti a comprare i nostri prodotti. Inoltre, sono un' utente esperto dei programmi informatici per la gestione del personale. Consequentemente, ho imparato di condurre richerche di mercato, lavorando presso la mia azienda precedente. Sono certo che potrò assistere il personale in uffiicio, perché sono paziente e accurato. 
Durante il mio lavoro presso la mia azienda precedente, Design Studio in Londra, ho avuto modo di approfondire le mie competenze e esperienze. In sintesi ho lavorato là 3 anni come un assistente. Mi interessa specialmente della moda. 
In allegato si trova il mio curriculum. E devo chiedere quando inizia lo stage, quanto tempo devo lavorare ogni giorno. 
Ringraziandolo anticipatamente per la considerazione, sono pronto ad un colloquio. Il mio numero telefonico: 0345-11111111 
Cordialmente,
Michele Rossi"	3	18	B2	B1	male	B2	Polish	C2	B1	B1	Italian	B2	B2
1365_0100282	answer to an wedding invitation - ID: 1365_020300	"Cari Beatrice e Stefano, 
ho ricevuto il vostro invitato. È da molto tempo che non ci vediamo. Sono molto contenta che mi abbiamo invitato alla vostra cerimonia di matrimonio. 
Prima vi invio i miei congratulazioni. Spero che il vostro matrimonio sarà contento e che non finische mai. Vi ringrazio l'invito e siccome la data è perfetta a me ci andrò con piacere. Voi sapete bene che vivo a Città X così prenderò una camera in un albergo tre stelle a Napoli. Probabilmente arrivò il 18 novembre e resterò fino al 22 novembre. Vorrei incontrare anche i vostri genitori. Sono sicuro che loro aspettano molto ""il giorno grande"". 
Alla fine una ultima domanda. Vorrei comprarvi un bel regalo, cosi potreste inviare una lista del regalo che vorreste?
Aspetto la vostra risposta. 
                        Vi abbraccio 
                                      Maria
Città X, 1° ottobre 2011"	3	31	B1	B1	female	B1	Hungarian	C2	B1	B1	Italian	B1	B1
1365_0100107	inform oneself about language course - ID: 1365_050401	"Piazza Italiana
Via Bixio 99
00185 Roma
Città X, 20 novembre 2010
Corso di lingua e cultura italiana
Gentile Signora, gentile Signore,
In risposta del suo annuncio sul Corriere della Sera Le prego di inviarmi del materiale d'informazione  sui corsi del suo centro condatti a Roma. In questo momento sto facendo il testo telc B1 - oppure al meno spero che lo passi - e sono convinta che perderei tutte le mie conoscenze se finissi svolgere un corso. Dato che non sono mai stata a Roma penso che sia una buona idea combinare il primo soggiorno a Roma con un corso d'italiano.
Mi immaginerei un corso in un gruppo nuomente piccolo - 4 persone al massimo - se questo non è possibile prenderai dei lezioni individuali. 
Concernete l'allogio sarei interessata vivre da una familia italiana, se possibile con tanti bambini. Sono convinta che una lingua si imp-unreadable-ri più facilmente parlando con dei bambini. Per questa ragione sono interessata in un alloggio in una casa privata, ma soltanto se sarebbe possibile riservare una camera da sola.
Le prego di informarmi sei prezzi d'un tale alloggio. Per i prezzi dei corsi potrebbe inviarmi per favore la lista dei prezzi per corsi di tre settimane in piccoli gruppi quella  dei lezioni individuali correspondeli.
In attesa del suo risposta in tempo utile rimango 
con cordiali saluti 
Maria  Rossi"	3	55	B1	B1	female	B2	German	C1	B1	B1	Italian	B2	B1
